NOTA_CANDIDATO;NOTA_CORTE;MARGEM;CLASSIFICACAO;IDADE;QT_VAGAS_CONCORRENCIA;GRAU;TURNO;TIPO_MOD_CONCORRENCIA;TP_COTA;SEXO;OPCAO;MESMA_UF;EFETIVOU
546.98;546.98;0.0;6;21;6;Bacharelado;Integral;L;PPI ;F;2;0;1
558.69;678.89;-120.19999999999993;214;18;12;Bacharelado;Integral;V;AMPLA;F;1;1;0
746.69;701.13;45.56000000000006;4;21;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
506.57;552.16;-45.589999999999975;22;18;7;Área Básica de Ingresso (ABI);Integral;L;PPI ;F;1;1;1
619.7;661.4;-41.69999999999993;39;18;15;Bacharelado;Matutino;A;AMPLA;F;2;0;0
605.93;705.4;-99.47000000000003;81;19;13;Bacharelado;Integral;A;AMPLA;F;2;1;0
595.83;574.57;21.25999999999999;2;19;8;Licenciatura;Integral;L;D   ;F;1;1;0
604.65;;;10;18;25;Bacharelado;Integral;A;AMPLA;M;1;1;1
513.35;575.24;-61.889999999999986;4;20;1;Área Básica de Ingresso (ABI);Integral;L;D   ;M;2;1;0
642.01;666.63;-24.620000000000005;12;18;8;Bacharelado;Integral;L;D   ;F;1;1;1
542.98;560.07;-17.090000000000032;31;19;25;Bacharelado;Noturno;A;AMPLA;M;2;1;0
515.31;448.94;66.36999999999995;1;18;5;Licenciatura;Matutino;L;PPI ;M;1;1;0
520.22;527.94;-7.720000000000027;21;20;16;Licenciatura;Noturno;A;AMPLA;F;1;1;1
495.16;495.16;0.0;2;20;2;Licenciatura;Integral;L;D   ;F;1;1;0
557.19;529.79;27.40000000000009;6;23;20;Bacharelado;Integral;A;AMPLA;F;2;1;1
506.46;569.52;-63.06;34;18;8;Bacharelado;Matutino;A;AMPLA;F;1;0;1
471.07;521.34;-50.27000000000004;25;24;20;Licenciatura;Matutino;A;AMPLA;M;1;1;1
474.67;;;15;19;20;Licenciatura;Vespertino;B;AMPLA;M;1;1;1
575.07;573.85;1.2200000000000273;14;23;15;Bacharelado;Integral;B;AMPLA;F;1;1;1
590.42;605.91;-15.490000000000009;24;30;15;Licenciatura;Noturno;B;AMPLA;M;1;1;0
554.64;536.2;18.43999999999994;11;18;20;Licenciatura;Noturno;A;AMPLA;F;1;1;1
573.06;584.59;-11.530000000000086;17;20;12;Bacharelado;Integral;A;AMPLA;M;1;1;0
446.42;;;3;20;4;Bacharelado;Integral;L;PPI ;F;1;1;0
628.49;663.38;-34.889999999999986;10;21;3;Bacharelado;Integral;L;D   ;M;1;0;0
526.43;559.46;-33.030000000000086;14;19;7;Bacharelado;Integral;L;PPI ;F;2;1;1
605.15;589.97;15.17999999999995;3;24;4;Bacharelado;Noturno;L;D   ;F;1;1;0
534.28;533.34;0.9399999999999409;19;26;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
678.46;673.48;4.980000000000018;1;19;2;Bacharelado;Integral;L;D   ;M;1;1;1
599.72;610.84;-11.120000000000005;16;20;7;Licenciatura;Vespertino;A;AMPLA;F;2;1;0
634.68;694.97;-60.29000000000008;6;31;1;Bacharelado;Integral;L;PPID;M;1;1;0
546.27;534.46;11.809999999999945;12;39;6;Bacharelado;Noturno;A;AMPLA;F;1;1;0
546.14;620.89;-74.75;33;19;7;Bacharelado;Integral;L;PPI ;M;1;1;0
652.04;701.04;-49.0;14;18;4;Bacharelado;Noturno;A;AMPLA;F;1;1;0
469.42;516.25;-46.829999999999984;11;22;6;Licenciatura;Noturno;L;PPI ;F;1;1;1
531.14;518.66;12.480000000000018;22;20;21;Bacharelado;Matutino;A;AMPLA;M;1;1;0
533.81;474.27;59.539999999999964;13;20;20;Tecnológico;Matutino;B;AMPLA;M;1;1;1
543.61;571.09;-27.480000000000018;17;19;4;Bacharelado;Integral;V;AMPLA;M;1;1;0
516.64;640.57;-123.93000000000006;55;21;5;Bacharelado;Integral;L;PPI ;M;1;1;0
564.88;563.86;1.0199999999999818;5;19;6;Bacharelado;Integral;L;PP  ;M;2;1;0
541.14;531.83;9.309999999999945;17;24;25;Licenciatura;Integral;A;AMPLA;M;1;1;0
497.7;451.0;46.69999999999999;3;21;5;Licenciatura;Noturno;L;PPI ;F;2;0;0
652.83;678.89;-26.059999999999945;67;19;12;Bacharelado;Integral;V;AMPLA;M;1;0;0
603.08;;;1;21;11;Licenciatura;Noturno;A;AMPLA;F;1;1;0
599.86;640.26;-40.39999999999998;13;18;4;Bacharelado;Integral;L;D   ;F;1;1;0
670.6;766.64;-96.03999999999996;191;27;10;Bacharelado;Integral;L;D   ;M;2;0;0
639.77;658.44;-18.670000000000073;29;18;18;Bacharelado;Noturno;A;AMPLA;F;1;0;0
563.94;552.43;11.510000000000105;8;20;11;Licenciatura;Integral;B;AMPLA;F;2;1;0
437.25;482.97;-45.72000000000003;11;20;7;Bacharelado;Integral;L;PPI ;F;2;1;1
569.62;533.34;36.27999999999997;6;18;20;Bacharelado;Noturno;A;AMPLA;F;1;0;0
542.19;589.06;-46.86999999999989;15;19;5;Bacharelado;Integral;L;PPI ;M;1;1;0
409.38;586.74;-177.36;11;19;2;Bacharelado;Integral;L;PPI ;F;1;1;0
613.22;636.14;-22.91999999999996;19;19;7;Bacharelado;Matutino;A;AMPLA;M;1;1;0
796.35;780.43;15.920000000000073;5;19;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
701.15;696.81;4.340000000000032;2;19;5;Bacharelado;Matutino;L;D   ;M;2;1;1
712.31;795.7;-83.3900000000001;448;19;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
503.57;495.91;7.659999999999968;1;19;3;Licenciatura;Noturno;L;D   ;M;2;1;0
641.07;624.7;16.370000000000005;18;18;40;Bacharelado;Integral;A;AMPLA;F;2;1;1
648.24;775.21;-126.97000000000003;407;22;9;Bacharelado;Integral;A;AMPLA;F;1;0;0
513.63;571.09;-57.460000000000036;27;18;2;Bacharelado;Integral;A;AMPLA;M;1;1;0
582.24;637.21;-54.97000000000003;6;19;2;Bacharelado;Integral;L;D   ;F;1;1;0
698.63;682.59;16.039999999999964;22;19;36;Bacharelado;Integral;A;AMPLA;F;2;1;1
620.92;657.34;-36.42000000000007;13;19;4;Bacharelado;Noturno;A;AMPLA;M;1;1;0
589.76;626.51;-36.75;3;21;1;Licenciatura;Integral;L;D   ;F;1;1;0
641.17;705.4;-64.23000000000002;59;20;13;Bacharelado;Integral;A;AMPLA;F;2;1;0
623.59;640.57;-16.980000000000018;13;19;5;Bacharelado;Integral;L;PPI ;F;1;1;0
662.08;795.7;-133.62;661;19;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
539.91;539.91;0.0;2;24;2;Tecnológico;Noturno;L;D   ;F;2;1;0
594.46;696.99;-102.52999999999997;89;18;35;Bacharelado;Integral;A;AMPLA;M;2;1;0
501.65;524.25;-22.600000000000023;22;19;20;Bacharelado;Integral;A;AMPLA;F;1;0;0
545.4;;;1;20;16;Licenciatura;Noturno;L;D   ;F;2;0;0
535.49;526.69;8.799999999999955;1;19;20;Licenciatura;Noturno;A;AMPLA;M;1;1;0
585.71;581.28;4.430000000000064;5;18;6;Bacharelado;Integral;A;AMPLA;M;1;1;1
607.67;640.26;-32.59000000000003;11;19;4;Bacharelado;Integral;L;D   ;M;2;1;0
669.42;674.98;-5.560000000000059;8;18;6;Bacharelado;Noturno;L;PPI ;F;1;1;0
518.3;528.2;-9.900000000000091;15;20;10;Bacharelado;Vespertino;A;AMPLA;F;1;1;1
528.34;;;4;21;10;Licenciatura;Noturno;L;PP  ;F;2;1;0
608.37;539.04;69.33000000000004;3;18;17;Licenciatura;Noturno;A;AMPLA;M;1;0;0
643.47;639.58;3.8899999999999864;22;22;25;Bacharelado;Integral;A;AMPLA;F;1;0;0
587.56;587.56;0.0;1;21;1;Bacharelado;Integral;L;D   ;M;1;1;0
648.09;681.73;-33.639999999999986;79;18;30;Bacharelado;Integral;A;AMPLA;M;1;1;0
467.52;469.28;-1.759999999999991;19;19;22;Licenciatura;Vespertino;A;AMPLA;F;2;1;0
514.42;503.72;10.699999999999932;3;19;4;Bacharelado;Matutino;L;PPI ;F;1;1;1
599.44;608.66;-9.219999999999914;7;18;5;Bacharelado;Integral;L;PPI ;F;1;1;0
591.33;589.51;1.82000000000005;2;20;4;Tecnológico;Noturno;A;AMPLA;M;2;1;1
570.72;531.52;39.200000000000045;23;18;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
714.24;719.44;-5.2000000000000455;5;20;2;Bacharelado;Integral;L;PPI ;M;2;0;1
567.4;562.98;4.419999999999959;5;20;6;Tecnológico;Noturno;L;D   ;F;1;1;1
605.26;525.28;79.98000000000002;1;18;22;Licenciatura;Noturno;A;AMPLA;F;1;0;1
505.89;505.89;0.0;17;19;17;Tecnológico;Integral;A;AMPLA;M;1;1;0
476.39;530.72;-54.33000000000004;10;19;5;Bacharelado;Integral;L;D   ;F;1;1;0
424.9;575.24;-150.34000000000003;59;22;1;Bacharelado;Matutino;V;AMPLA;F;1;1;0
556.73;650.9;-94.16999999999996;35;21;6;Bacharelado;Integral;L;PPI ;F;1;1;0
626.56;626.56;0.0;7;19;5;Bacharelado;Matutino;A;AMPLA;F;1;1;1
501.65;574.03;-72.38;13;41;5;Bacharelado;Integral;L;PPI ;M;1;0;0
624.56;622.54;2.019999999999982;3;26;6;Bacharelado;Integral;L;PPI ;M;1;1;0
591.24;681.22;-89.98000000000002;79;18;12;Bacharelado;Integral;A;AMPLA;F;1;0;0
540.99;516.98;24.00999999999999;6;36;7;Licenciatura;Noturno;A;AMPLA;M;2;1;0
497.42;557.22;-59.80000000000001;15;21;4;Licenciatura;Integral;L;PPI ;M;2;1;0
531.62;;;4;21;31;Licenciatura;Noturno;A;AMPLA;M;2;1;1
600.62;553.18;47.440000000000055;9;18;25;Bacharelado;Noturno;A;AMPLA;F;2;1;1
674.96;668.16;6.800000000000068;3;23;4;Bacharelado;Integral;A;AMPLA;F;1;1;1
656.72;656.72;0.0;4;23;4;Bacharelado;Integral;L;PPI ;M;2;0;0
567.5;514.82;52.67999999999995;1;26;6;Licenciatura;Matutino;L;PPI ;M;1;1;1
662.07;681.22;-19.149999999999977;26;18;12;Bacharelado;Integral;A;AMPLA;F;1;0;1
664.05;711.14;-47.09000000000003;48;19;13;Bacharelado;Integral;A;AMPLA;F;2;0;0
556.77;590.09;-33.32000000000005;21;26;7;Bacharelado;Integral;L;PPI ;F;1;1;0
479.72;536.56;-56.83999999999992;90;19;20;Licenciatura;Integral;A;AMPLA;M;1;1;1
691.79;691.62;0.16999999999995907;19;20;20;Bacharelado;Integral;A;AMPLA;F;2;0;0
610.19;573.72;36.47000000000003;5;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
509.94;509.94;0.0;2;19;2;Bacharelado;Noturno;L;PPI ;F;1;0;0
544.62;528.4;16.220000000000027;5;24;7;Bacharelado;Noturno;L;PPI ;F;2;1;1
527.25;552.01;-24.75999999999999;20;19;24;Tecnológico;Noturno;A;AMPLA;M;2;0;0
591.93;545.74;46.18999999999994;1;47;3;Bacharelado;Noturno;L;D   ;F;1;1;0
550.84;650.62;-99.77999999999997;79;19;15;Bacharelado;Integral;A;AMPLA;F;1;0;0
624.34;643.68;-19.339999999999918;8;19;3;Bacharelado;Integral;L;D   ;F;2;1;1
594.42;637.59;-43.17000000000007;29;18;10;Bacharelado;Integral;A;AMPLA;F;2;1;0
543.68;486.88;56.799999999999955;40;22;55;Bacharelado;Integral;B;AMPLA;M;1;1;0
483.36;469.33;14.03000000000003;16;23;25;Licenciatura;Noturno;A;AMPLA;M;1;1;0
608.75;543.26;65.49000000000001;2;34;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
609.5;627.72;-18.220000000000027;19;20;12;Bacharelado;Noturno;B;AMPLA;F;1;1;0
559.7;;;10;22;16;Bacharelado;Noturno;V;AMPLA;M;2;1;0
585.93;658.6;-72.67000000000007;26;20;6;Bacharelado;Integral;L;D   ;F;1;0;0
731.4;753.72;-22.32000000000005;83;18;10;Bacharelado;Integral;L;D   ;F;2;1;0
533.42;533.56;-0.13999999999998636;7;24;6;Bacharelado;Integral;L;PPI ;F;1;1;0
576.18;611.95;-35.770000000000095;16;19;8;Bacharelado;Integral;L;D   ;F;1;1;1
554.08;640.0;-85.91999999999996;159;22;16;Bacharelado;Integral;V;AMPLA;F;2;0;0
676.67;640.0;36.66999999999996;4;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
618.06;622.62;-4.560000000000059;22;20;21;Bacharelado;Integral;A;AMPLA;F;1;1;1
482.29;631.56;-149.26999999999992;19;21;6;Licenciatura;Matutino;A;AMPLA;M;1;0;0
737.1;741.2;-4.100000000000023;4;19;3;Bacharelado;Integral;L;PPI ;F;1;1;0
600.87;572.96;27.909999999999968;2;21;4;Bacharelado;Integral;L;D   ;M;1;1;0
634.66;600.61;34.049999999999955;3;18;22;Bacharelado;Integral;A;AMPLA;M;1;1;1
552.93;691.62;-138.69000000000005;123;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
507.72;518.78;-11.059999999999945;7;19;6;Licenciatura;Noturno;L;PPI ;F;1;1;1
647.33;660.54;-13.209999999999923;34;18;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
477.5;525.9;-48.39999999999998;10;18;5;Bacharelado;Integral;L;PPI ;M;1;1;0
498.23;489.9;8.330000000000041;1;22;2;Bacharelado;Matutino;L;PPI ;F;1;1;0
572.88;605.99;-33.110000000000014;65;20;15;Bacharelado;Integral;A;AMPLA;F;2;1;0
586.78;595.37;-8.590000000000032;5;19;4;Bacharelado;Integral;L;PPI ;M;2;1;0
578.32;632.34;-54.01999999999998;32;19;12;Bacharelado;Integral;A;AMPLA;F;1;1;0
685.22;749.54;-64.31999999999994;102;19;22;Bacharelado;Integral;A;AMPLA;F;1;0;0
655.83;669.33;-13.5;8;19;5;Bacharelado;Matutino;L;D   ;F;1;1;0
544.87;644.11;-99.24000000000001;43;21;6;Bacharelado;Noturno;L;D   ;F;2;0;0
518.23;;;2;20;15;Bacharelado;Noturno;A;AMPLA;M;2;1;0
570.08;568.42;1.6600000000000819;9;20;10;Licenciatura;Integral;A;AMPLA;M;1;1;1
469.19;550.27;-81.07999999999998;2;18;1;Bacharelado;Integral;L;DD  ;F;1;1;1
566.82;645.55;-78.7299999999999;78;35;15;Licenciatura;Matutino;B;AMPLA;F;1;1;0
504.93;558.83;-53.900000000000034;32;19;10;Licenciatura;Integral;L;PPI ;F;2;1;0
527.18;529.22;-2.0400000000000773;10;19;18;Bacharelado;Integral;A;AMPLA;M;1;1;1
565.08;487.66;77.42000000000002;6;40;22;Bacharelado;Noturno;B;AMPLA;M;2;1;0
641.11;696.99;-55.879999999999995;60;45;35;Bacharelado;Integral;A;AMPLA;M;1;1;0
552.15;517.48;34.66999999999996;9;19;17;Tecnológico;Integral;B;AMPLA;F;2;1;0
654.53;671.93;-17.399999999999977;18;18;11;Bacharelado;Integral;L;PPI ;F;1;1;1
521.68;627.72;-106.04000000000008;66;19;12;Bacharelado;Noturno;B;AMPLA;M;1;1;0
592.64;603.62;-10.980000000000018;10;20;6;Tecnológico;Noturno;B;AMPLA;F;1;1;0
618.79;611.44;7.349999999999909;4;18;5;Bacharelado;Integral;L;PPI ;M;1;1;0
558.91;785.79;-226.88;245;18;9;Bacharelado;Integral;L;D   ;F;1;0;0
631.31;653.19;-21.88000000000011;41;18;25;Bacharelado;Noturno;A;AMPLA;F;1;0;0
819.86;816.33;3.5299999999999727;24;30;50;Bacharelado;Integral;A;AMPLA;M;1;1;1
638.04;629.03;9.009999999999991;10;18;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
670.48;642.76;27.720000000000027;10;20;36;Bacharelado;Integral;A;AMPLA;M;1;1;1
483.35;478.71;4.640000000000043;2;19;3;Bacharelado;Integral;L;D   ;F;2;1;0
507.48;508.43;-0.9499999999999886;43;25;20;Licenciatura;Noturno;V;AMPLA;F;1;1;0
696.21;679.07;17.139999999999986;5;19;15;Bacharelado;Integral;A;AMPLA;M;1;1;1
496.73;496.73;0.0;4;19;4;Licenciatura;Noturno;L;D   ;F;1;1;0
590.98;643.05;-52.069999999999936;14;19;5;Bacharelado;Integral;L;PPI ;F;2;0;0
587.82;;;1;19;3;Licenciatura;Noturno;L;D   ;M;1;1;1
678.18;684.7;-6.5200000000000955;37;19;25;Bacharelado;Matutino;A;AMPLA;F;1;1;1
609.15;631.14;-21.99000000000001;20;21;9;Bacharelado;Integral;L;PPI ;M;1;1;1
570.52;654.3;-83.77999999999997;15;18;3;Bacharelado;Integral;L;D   ;F;1;1;1
583.4;488.68;94.71999999999997;3;19;20;Licenciatura;Integral;A;AMPLA;M;2;1;0
659.18;687.07;-27.8900000000001;60;22;17;Bacharelado;Noturno;A;AMPLA;F;1;1;0
643.59;602.01;41.58000000000004;2;18;5;Tecnológico;Noturno;L;D   ;F;1;0;0
559.31;581.19;-21.88000000000011;3;27;1;Licenciatura;Integral;L;D   ;F;1;1;1
737.28;723.58;13.699999999999932;10;18;22;Bacharelado;Integral;A;AMPLA;F;2;1;1
645.05;636.42;8.629999999999995;1;21;5;Bacharelado;Noturno;L;D   ;M;2;1;1
728.41;707.77;20.639999999999986;9;19;40;Bacharelado;Integral;A;AMPLA;M;1;1;1
567.8;524.25;43.549999999999955;11;18;20;Bacharelado;Integral;A;AMPLA;M;1;0;0
526.5;;;12;19;20;Licenciatura;Vespertino;A;AMPLA;F;1;1;0
508.18;632.22;-124.04000000000002;39;22;5;Bacharelado;Integral;L;PPI ;M;1;1;0
543.69;562.03;-18.339999999999918;3;20;2;Licenciatura;Integral;L;D   ;F;2;1;0
568.04;568.04;0.0;1;18;1;Bacharelado;Integral;L;D   ;F;2;0;0
639.31;615.0;24.309999999999945;11;21;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
733.26;753.72;-20.460000000000036;74;25;10;Bacharelado;Integral;L;D   ;F;2;0;0
579.86;628.66;-48.799999999999955;20;19;8;Bacharelado;Integral;L;PPI ;M;1;1;0
560.7;558.59;2.1100000000000136;4;19;5;Bacharelado;Integral;L;PPI ;F;1;1;1
639.3;;;10;21;22;Bacharelado;Integral;A;AMPLA;M;2;1;1
678.45;682.59;-4.139999999999986;46;19;36;Bacharelado;Integral;A;AMPLA;M;1;1;1
550.97;636.21;-85.24000000000001;23;20;7;Bacharelado;Noturno;L;PPI ;F;1;1;1
652.02;646.18;5.840000000000032;17;21;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
568.94;555.04;13.900000000000091;10;18;20;Licenciatura;Vespertino;A;AMPLA;F;1;1;0
758.45;765.48;-7.029999999999973;6;21;3;Bacharelado;Integral;L;D   ;M;2;1;1
532.0;474.54;57.45999999999998;10;22;21;Tecnológico;Matutino;A;AMPLA;M;2;1;1
476.58;527.13;-50.55000000000001;10;19;7;Bacharelado;Integral;L;PPI ;F;1;1;1
568.16;583.02;-14.860000000000014;4;19;2;Licenciatura;Noturno;L;D   ;F;1;1;1
493.56;532.79;-39.22999999999996;10;19;5;Licenciatura;Integral;L;PPI ;M;2;1;1
584.84;606.78;-21.93999999999994;15;19;7;Bacharelado;Vespertino;A;AMPLA;F;1;1;1
515.98;620.34;-104.36000000000001;67;19;16;Licenciatura;Integral;A;AMPLA;M;2;1;0
520.5;545.97;-25.470000000000027;5;26;3;Licenciatura;Noturno;L;PPI ;F;1;1;0
483.73;;;6;20;11;Licenciatura;Noturno;A;AMPLA;M;1;0;0
600.32;619.52;-19.199999999999932;3;19;2;Bacharelado;Integral;L;D   ;F;1;1;0
506.44;454.43;52.00999999999999;6;19;14;Bacharelado;Noturno;L;PPI ;M;1;1;1
554.29;543.26;11.029999999999973;39;20;16;Bacharelado;Noturno;V;AMPLA;F;2;0;0
792.54;784.02;8.519999999999982;3;20;35;Bacharelado;Integral;A;AMPLA;F;2;1;1
525.89;414.37;111.51999999999998;3;28;5;Bacharelado;Vespertino;L;D   ;F;1;1;1
525.93;631.12;-105.19000000000005;4;59;2;Bacharelado;Integral;L;PPI ;F;1;1;1
723.68;750.44;-26.760000000000105;73;30;13;Bacharelado;Integral;L;D   ;M;1;1;1
502.34;493.44;8.899999999999977;9;20;10;Bacharelado;Noturno;L;PP  ;F;2;1;1
521.29;565.7;-44.41000000000008;8;20;6;Bacharelado;Integral;L;D   ;F;1;1;0
611.42;604.38;7.039999999999964;2;19;3;Bacharelado;Matutino;L;D   ;M;1;1;1
598.24;601.44;-3.2000000000000455;5;18;3;Bacharelado;Integral;L;D   ;F;1;1;0
473.83;489.36;-15.53000000000003;6;19;5;Bacharelado;Integral;L;PPI ;F;1;1;1
573.4;552.92;20.480000000000018;1;18;2;Bacharelado;Integral;L;PPI ;M;2;1;0
665.56;663.38;2.17999999999995;18;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
624.04;640.0;-15.960000000000036;61;21;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
696.44;700.73;-4.289999999999964;23;19;19;Bacharelado;Integral;L;D   ;M;1;1;1
587.38;518.66;68.72000000000003;2;31;21;Bacharelado;Matutino;A;AMPLA;F;1;1;0
510.0;508.43;1.5699999999999932;37;19;20;Licenciatura;Noturno;A;AMPLA;F;1;1;1
571.48;596.26;-24.779999999999973;23;30;12;Área Básica de Ingresso (ABI);Noturno;A;AMPLA;M;1;1;1
647.46;661.4;-13.93999999999994;24;29;15;Bacharelado;Matutino;A;AMPLA;F;1;1;0
485.63;484.55;1.079999999999984;5;18;6;Licenciatura;Integral;L;PPI ;M;1;0;1
638.68;574.21;64.46999999999991;1;19;25;Bacharelado;Integral;A;AMPLA;F;2;0;0
624.48;636.15;-11.669999999999959;3;18;2;Bacharelado;Integral;L;D   ;M;1;1;0
470.23;665.96;-195.73000000000002;135;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
444.33;514.37;-70.04000000000002;15;20;7;Bacharelado;Noturno;L;PPI ;F;2;1;0
581.68;594.52;-12.840000000000032;7;20;5;Bacharelado;Integral;L;PPI ;M;1;1;1
512.96;645.55;-132.58999999999992;112;22;15;Licenciatura;Matutino;B;AMPLA;M;2;1;0
618.19;697.13;-78.93999999999994;15;19;3;Bacharelado;Integral;L;D   ;F;1;0;0
481.92;502.58;-20.659999999999968;23;18;12;Tecnológico;Noturno;A;AMPLA;M;1;1;0
564.96;591.75;-26.789999999999964;7;22;4;Bacharelado;Integral;L;PPI ;F;1;1;0
612.76;662.79;-50.02999999999997;27;21;4;Bacharelado;Integral;V;AMPLA;F;1;1;0
472.16;472.16;0.0;4;18;4;Bacharelado;Integral;L;PPI ;M;2;0;0
604.98;550.74;54.24000000000001;1;22;5;Bacharelado;Noturno;L;PPI ;F;2;1;1
710.16;675.88;34.27999999999997;2;18;5;Bacharelado;Integral;B;AMPLA;F;2;1;1
712.6;795.7;-83.10000000000002;446;18;45;Bacharelado;Integral;A;AMPLA;M;2;0;0
636.23;795.7;-159.47000000000003;738;20;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
689.14;693.16;-4.019999999999982;4;18;2;Bacharelado;Integral;L;D   ;M;1;0;1
607.61;785.79;-178.17999999999995;228;18;9;Bacharelado;Integral;L;D   ;F;1;0;0
568.89;571.12;-2.230000000000018;26;22;8;Bacharelado;Vespertino;V;AMPLA;F;1;1;0
795.07;795.7;-0.6299999999999955;48;23;45;Bacharelado;Integral;A;AMPLA;M;1;0;0
580.45;580.45;0.0;1;20;1;Bacharelado;Integral;L;D   ;F;1;1;0
568.66;607.04;-38.379999999999995;41;20;17;Bacharelado;Noturno;A;AMPLA;M;1;1;0
516.33;516.33;0.0;6;19;6;Bacharelado;Integral;L;PPI ;F;1;1;0
584.55;545.38;39.16999999999996;1;22;7;Bacharelado;Noturno;L;PPI ;F;2;1;0
681.81;681.22;0.5899999999999181;11;20;12;Bacharelado;Integral;A;AMPLA;F;2;0;0
445.02;569.52;-124.5;42;18;8;Bacharelado;Matutino;A;AMPLA;F;2;1;0
584.12;646.43;-62.309999999999945;76;18;25;Bacharelado;Integral;A;AMPLA;F;1;0;0
520.65;578.47;-57.82000000000005;15;20;5;Bacharelado;Integral;L;PPI ;M;1;1;0
561.36;584.59;-23.230000000000018;22;18;12;Bacharelado;Integral;B;AMPLA;F;2;1;0
663.02;613.68;49.34000000000003;1;22;22;Bacharelado;Integral;A;AMPLA;M;1;1;0
529.71;682.54;-152.82999999999993;145;19;20;Bacharelado;Integral;A;AMPLA;M;2;0;0
553.82;737.42;-183.5999999999999;169;19;11;Bacharelado;Integral;L;PPI ;F;1;0;0
481.77;511.03;-29.25999999999999;29;22;22;Licenciatura;Integral;B;AMPLA;M;1;1;1
761.72;758.42;3.300000000000068;9;19;12;Bacharelado;Integral;L;PPI ;F;1;0;1
689.17;672.12;17.049999999999955;9;18;15;Bacharelado;Integral;A;AMPLA;F;2;0;0
618.26;620.34;-2.080000000000041;17;18;16;Licenciatura;Integral;A;AMPLA;M;1;1;0
466.49;490.05;-23.560000000000002;5;19;6;Bacharelado;Integral;L;PPI ;M;1;1;1
641.47;631.37;10.100000000000023;1;19;3;Bacharelado;Integral;L;D   ;F;1;1;0
573.4;620.34;-46.940000000000055;41;38;16;Licenciatura;Integral;A;AMPLA;F;1;1;0
710.23;687.38;22.850000000000023;9;31;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
531.02;599.64;-68.62;25;21;10;Bacharelado;Integral;A;AMPLA;F;1;1;1
551.52;617.65;-66.13;20;19;6;Bacharelado;Integral;L;PPI ;M;1;0;0
490.3;582.92;-92.61999999999995;7;20;2;Tecnológico;Noturno;A;AMPLA;M;1;1;0
646.43;775.21;-128.7800000000001;411;22;1;Bacharelado;Integral;V;AMPLA;F;1;0;0
536.46;562.24;-25.779999999999973;9;21;4;Tecnológico;Noturno;L;PPI ;M;1;0;0
502.76;503.32;-0.5600000000000023;21;21;20;Licenciatura;Integral;B;AMPLA;M;1;1;1
662.65;775.21;-112.56000000000006;360;24;6;Bacharelado;Integral;V;AMPLA;F;2;0;0
615.59;615.59;0.0;5;23;5;Bacharelado;Integral;L;PPI ;F;1;0;1
635.12;642.66;-7.539999999999964;5;19;4;Bacharelado;Integral;B;AMPLA;F;2;1;0
587.9;540.24;47.65999999999997;4;24;13;Tecnológico;Noturno;A;AMPLA;M;1;1;1
722.6;700.73;21.870000000000005;8;19;19;Bacharelado;Integral;L;D   ;F;1;1;1
405.42;522.01;-116.58999999999997;14;28;6;Tecnológico;Noturno;L;PPI ;F;1;1;0
643.17;644.11;-0.9400000000000546;7;20;6;Bacharelado;Noturno;L;D   ;F;1;1;1
499.93;687.33;-187.40000000000003;17;33;4;Bacharelado;Integral;L;D   ;M;2;1;0
599.04;570.26;28.779999999999973;14;18;24;Bacharelado;Noturno;A;AMPLA;F;1;1;1
544.76;559.5;-14.740000000000009;17;19;9;Bacharelado;Noturno;L;PPI ;M;1;0;0
487.35;602.0;-114.64999999999998;44;25;4;Bacharelado;Vespertino;L;PPI ;M;1;1;0
726.77;698.87;27.899999999999977;6;19;20;Bacharelado;Integral;B;AMPLA;M;1;1;1
465.88;526.76;-60.879999999999995;36;18;20;Bacharelado;Matutino;L;PP  ;F;1;1;1
671.93;696.99;-25.06000000000006;50;18;35;Bacharelado;Integral;A;AMPLA;M;2;1;0
554.81;540.39;14.419999999999959;1;19;4;Bacharelado;Noturno;L;PPI ;F;1;1;1
686.05;663.1;22.949999999999932;2;18;11;Bacharelado;Integral;A;AMPLA;F;1;1;0
572.96;644.11;-71.14999999999998;37;21;6;Bacharelado;Noturno;L;D   ;F;1;0;0
725.59;743.18;-17.589999999999918;53;18;20;Bacharelado;Integral;A;AMPLA;M;1;0;0
513.84;540.56;-26.719999999999914;21;20;15;Bacharelado;Vespertino;A;AMPLA;M;2;1;1
