NOTA_CANDIDATO;NOTA_CORTE;MARGEM;CLASSIFICACAO;IDADE;QT_VAGAS_CONCORRENCIA;GRAU;TURNO;TIPO_MOD_CONCORRENCIA;TP_COTA;SEXO;OPCAO;MESMA_UF;EFETIVOU
610.52;550.86;59.65999999999997;2;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
515.61;569.06;-53.44999999999993;61;40;20;Bacharelado;Integral;A;AMPLA;M;1;1;0
569.06;636.78;-67.72000000000003;17;18;6;Bacharelado;Integral;L;PPI ;F;1;1;1
578.68;445.24;133.43999999999994;12;18;20;Licenciatura;Noturno;A;AMPLA;F;1;0;0
583.9;558.42;25.480000000000018;2;22;4;Bacharelado;Integral;L;PPI ;M;2;1;0
603.49;575.17;28.32000000000005;4;22;5;Bacharelado;Integral;L;D   ;M;1;1;1
536.65;423.08;113.57;1;17;2;Tecnológico;Matutino;L;D   ;F;2;1;0
678.06;795.7;-117.6400000000001;615;19;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
589.14;626.6;-37.460000000000036;16;22;6;Bacharelado;Integral;L;PPI ;F;1;1;1
489.45;521.9;-32.44999999999999;9;21;6;Bacharelado;Noturno;L;PPI ;F;1;1;1
612.43;461.51;150.91999999999996;8;19;20;Bacharelado;Integral;A;AMPLA;M;2;0;0
533.42;535.23;-1.8100000000000591;6;19;5;Tecnológico;Integral;L;PPI ;F;2;1;0
562.75;571.14;-8.389999999999986;6;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
565.6;577.65;-12.049999999999955;10;22;6;Licenciatura;Integral;L;D   ;M;1;1;0
609.34;571.0;38.34000000000003;27;19;40;Licenciatura;Integral;A;AMPLA;F;2;1;0
623.16;584.54;38.620000000000005;3;18;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
456.72;444.67;12.050000000000011;18;20;20;Licenciatura;Noturno;A;AMPLA;M;1;1;1
719.3;724.41;-5.110000000000014;34;19;22;Bacharelado;Integral;A;AMPLA;F;2;0;0
713.66;713.04;0.6200000000000045;26;20;30;Bacharelado;Integral;A;AMPLA;F;1;1;1
454.53;478.66;-24.130000000000052;30;31;25;Bacharelado;Noturno;A;AMPLA;F;1;1;0
694.83;795.7;-100.87;540;19;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
612.12;599.6;12.519999999999982;1;18;2;Bacharelado;Integral;L;D   ;M;1;1;1
636.34;606.78;29.56000000000006;7;18;7;Bacharelado;Vespertino;A;AMPLA;M;1;1;1
603.76;570.9;32.860000000000014;1;18;5;Bacharelado;Noturno;L;D   ;F;1;1;1
502.3;;;10;25;17;Tecnológico;Vespertino;B;AMPLA;F;1;1;0
525.14;469.93;55.20999999999998;3;18;5;Licenciatura;Vespertino;L;PPI ;F;2;0;0
482.37;482.37;0.0;7;19;7;Licenciatura;Noturno;L;PPI ;F;1;1;1
636.62;644.56;-7.939999999999941;11;21;8;Bacharelado;Matutino;L;PP  ;M;1;1;0
551.34;530.36;20.980000000000018;11;19;17;Bacharelado;Integral;A;AMPLA;F;2;1;0
537.72;682.54;-144.81999999999994;143;22;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
483.21;503.62;-20.410000000000025;4;22;2;Licenciatura;Integral;L;D   ;M;1;1;1
682.08;652.68;29.40000000000009;8;19;23;Bacharelado;Integral;A;AMPLA;M;2;1;0
591.28;598.81;-7.529999999999973;7;18;4;Bacharelado;Integral;L;PPI ;F;2;1;0
457.64;;;3;22;8;Área Básica de Ingresso (ABI);Noturno;L;PPI ;M;1;1;0
603.1;694.3;-91.19999999999993;107;19;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
542.7;620.83;-78.13;17;21;4;Bacharelado;Integral;L;PPI ;F;1;1;0
633.32;638.6;-5.279999999999973;5;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
670.12;775.21;-105.09000000000003;327;26;9;Bacharelado;Integral;A;AMPLA;F;2;0;0
598.15;611.95;-13.800000000000068;12;19;8;Bacharelado;Integral;L;D   ;F;1;1;1
603.94;775.21;-171.26999999999998;537;21;9;Bacharelado;Integral;A;AMPLA;F;2;1;0
607.56;617.76;-10.200000000000045;3;22;2;Tecnológico;Integral;L;D   ;M;1;1;1
640.6;636.68;3.9200000000000728;2;20;3;Bacharelado;Integral;L;D   ;F;2;1;1
408.73;427.8;-19.069999999999993;13;26;12;Bacharelado;Integral;A;AMPLA;M;1;1;1
678.72;655.72;23.0;4;19;5;Bacharelado;Integral;A;AMPLA;F;2;1;0
471.27;561.45;-90.18000000000006;22;21;6;Licenciatura;Noturno;L;PPI ;F;1;1;0
566.77;543.26;23.50999999999999;25;19;4;Bacharelado;Noturno;V;AMPLA;F;1;1;0
647.86;662.39;-14.529999999999973;31;19;15;Bacharelado;Integral;A;AMPLA;F;2;0;0
616.44;681.73;-65.28999999999996;128;19;30;Bacharelado;Integral;A;AMPLA;M;2;1;0
527.28;527.28;0.0;9;18;9;Bacharelado;Integral;A;AMPLA;F;2;0;0
495.61;617.65;-122.03999999999996;31;18;6;Bacharelado;Integral;L;PPI ;F;2;1;0
733.47;719.51;13.960000000000036;5;19;24;Bacharelado;Noturno;A;AMPLA;F;1;1;0
677.2;709.51;-32.309999999999945;34;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
655.56;713.04;-57.48000000000002;108;19;30;Bacharelado;Integral;A;AMPLA;M;1;1;0
587.6;573.85;13.75;7;30;15;Bacharelado;Integral;B;AMPLA;M;1;1;1
684.34;586.26;98.08000000000004;6;18;20;Bacharelado;Noturno;A;AMPLA;M;2;0;1
559.16;681.73;-122.57000000000005;165;18;30;Bacharelado;Integral;A;AMPLA;F;2;0;0
538.51;713.04;-174.52999999999997;227;19;30;Bacharelado;Integral;A;AMPLA;F;1;1;0
554.69;641.66;-86.96999999999991;100;23;6;Bacharelado;Integral;V;AMPLA;F;2;0;0
584.0;552.43;31.57000000000005;6;18;11;Licenciatura;Integral;B;AMPLA;F;1;1;1
605.55;608.93;-3.3799999999999955;7;18;6;Bacharelado;Integral;L;PPI ;M;1;1;1
482.0;498.48;-16.480000000000018;7;26;6;Bacharelado;Matutino;L;PP  ;F;2;1;1
572.16;434.88;137.27999999999997;11;19;15;Licenciatura;Vespertino;A;AMPLA;F;2;1;1
496.08;539.36;-43.28000000000003;22;19;7;Bacharelado;Integral;L;PPI ;F;2;1;0
604.35;582.95;21.399999999999977;1;19;3;Licenciatura;Noturno;L;D   ;M;2;1;1
514.33;467.23;47.10000000000002;2;21;4;Licenciatura;Noturno;L;D   ;F;1;1;1
576.98;486.88;90.10000000000002;14;19;55;Bacharelado;Integral;B;AMPLA;M;2;1;1
541.73;563.34;-21.610000000000014;4;18;1;Tecnológico;Noturno;L;D   ;F;1;1;1
659.83;660.54;-0.7099999999999227;26;20;25;Bacharelado;Integral;A;AMPLA;F;2;0;0
522.9;568.3;-45.39999999999998;4;19;2;Licenciatura;Integral;L;D   ;F;1;0;0
701.34;785.79;-84.44999999999993;152;21;9;Bacharelado;Integral;L;D   ;F;2;0;0
712.57;687.38;25.190000000000055;5;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
503.54;531.02;-27.47999999999996;5;20;3;Licenciatura;EaD;A;AMPLA;F;1;0;0
564.89;588.58;-23.690000000000055;7;20;4;Bacharelado;Integral;L;D   ;M;1;0;1
696.0;704.07;-8.07000000000005;36;20;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
660.92;612.79;48.129999999999995;8;20;25;Bacharelado;Matutino;A;AMPLA;M;2;1;1
500.88;511.36;-10.480000000000018;9;22;6;Licenciatura;Noturno;L;PPI ;M;1;1;1
619.58;565.52;54.06000000000006;1;18;4;Bacharelado;Matutino;L;D   ;F;1;0;1
513.84;513.84;0.0;5;20;5;Bacharelado;Noturno;L;PPI ;F;2;1;1
664.24;632.73;31.50999999999999;3;18;50;Licenciatura;Integral;A;AMPLA;M;2;1;1
621.56;635.58;-14.020000000000095;22;20;17;Bacharelado;Integral;A;AMPLA;F;1;1;1
622.54;599.18;23.360000000000014;29;19;9;Tecnológico;Matutino;V;AMPLA;M;1;1;0
728.46;716.54;11.920000000000073;16;21;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
577.79;632.97;-55.180000000000064;39;18;12;Licenciatura;Vespertino;B;AMPLA;F;2;1;0
464.62;539.56;-74.93999999999994;45;18;24;Área Básica de Ingresso (ABI);Integral;A;AMPLA;F;1;1;1
584.03;544.08;39.94999999999993;7;18;17;Licenciatura;Vespertino;B;AMPLA;M;2;1;1
568.41;571.12;-2.7100000000000364;27;18;12;Bacharelado;Vespertino;A;AMPLA;F;1;0;0
560.79;531.53;29.25999999999999;1;20;12;Licenciatura;EaD;A;AMPLA;F;1;1;1
654.62;636.7;17.91999999999996;3;18;15;Bacharelado;Integral;A;AMPLA;M;1;1;1
610.98;610.98;0.0;3;20;3;Bacharelado;Noturno;L;D   ;M;1;1;1
533.46;536.56;-3.099999999999909;49;19;16;Licenciatura;Integral;V;AMPLA;F;2;1;0
498.04;498.04;0.0;1;28;1;Bacharelado;Integral;L;DD  ;M;1;1;1
500.86;494.0;6.860000000000014;14;22;6;Licenciatura;Noturno;A;AMPLA;F;1;1;0
597.8;618.28;-20.480000000000018;12;18;10;Bacharelado;Integral;L;PPI ;F;1;1;1
720.36;795.7;-75.34000000000003;395;22;45;Bacharelado;Integral;A;AMPLA;F;1;0;0
567.46;748.65;-181.18999999999994;38;18;4;Bacharelado;Integral;L;D   ;M;2;1;0
525.82;541.07;-15.25;8;21;6;Bacharelado;Integral;L;PPI ;M;1;1;1
769.84;784.23;-14.389999999999986;44;21;10;Bacharelado;Integral;A;AMPLA;F;1;0;0
527.5;638.3;-110.79999999999995;37;28;3;Licenciatura;Vespertino;A;AMPLA;M;1;1;0
602.81;650.62;-47.81000000000006;56;18;15;Bacharelado;Integral;A;AMPLA;F;1;0;0
525.52;628.52;-103.0;15;30;6;Bacharelado;Noturno;A;AMPLA;M;1;0;0
594.93;594.93;0.0;2;19;2;Bacharelado;Integral;L;D   ;F;1;0;0
557.74;558.4;-0.6599999999999682;2;21;1;Bacharelado;Integral;L;PPI ;M;2;1;1
474.55;474.55;0.0;2;18;4;Bacharelado;Integral;L;D   ;F;1;1;0
612.46;637.59;-25.129999999999995;20;18;10;Bacharelado;Integral;A;AMPLA;F;1;0;0
574.17;544.59;29.579999999999927;20;19;25;Bacharelado;Integral;A;AMPLA;M;1;1;0
633.89;645.55;-11.659999999999968;27;19;15;Licenciatura;Matutino;B;AMPLA;F;1;1;0
563.86;;;1;19;10;Bacharelado;Integral;A;AMPLA;M;1;1;0
745.73;749.54;-3.8099999999999454;24;26;22;Bacharelado;Integral;A;AMPLA;F;2;0;0
684.64;692.54;-7.899999999999977;4;19;2;Bacharelado;Integral;L;D   ;F;1;1;1
543.92;655.19;-111.2700000000001;39;23;6;Bacharelado;Integral;L;D   ;F;1;1;0
696.72;705.44;-8.720000000000027;5;20;4;Bacharelado;Integral;L;D   ;F;1;1;1
681.92;795.7;-113.78000000000009;592;22;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
655.53;795.7;-140.17000000000007;681;19;45;Bacharelado;Integral;A;AMPLA;F;2;1;0
636.41;656.29;-19.879999999999995;8;18;4;Bacharelado;Noturno;L;D   ;M;2;0;0
536.51;712.83;-176.32000000000005;45;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
618.48;556.2;62.27999999999997;1;19;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
514.16;514.16;0.0;25;21;25;Bacharelado;Noturno;A;AMPLA;F;1;1;1
656.75;656.75;0.0;1;18;1;Bacharelado;Integral;L;D   ;F;2;1;0
650.9;650.9;0.0;6;19;6;Bacharelado;Integral;L;PPI ;F;1;1;1
554.59;497.02;57.57000000000005;1;18;2;Bacharelado;Integral;L;D   ;M;2;1;1
475.84;588.84;-113.00000000000006;13;20;3;Bacharelado;Integral;L;PPI ;F;1;1;1
537.44;;;2;29;5;Licenciatura;Noturno;A;AMPLA;M;1;1;0
567.56;605.91;-38.35000000000002;35;18;15;Licenciatura;Noturno;A;AMPLA;M;1;1;0
576.2;511.03;65.17000000000007;8;19;22;Licenciatura;Integral;B;AMPLA;M;1;1;0
496.6;520.83;-24.230000000000018;39;19;23;Bacharelado;Integral;B;AMPLA;F;1;1;1
673.31;685.82;-12.510000000000105;4;23;3;Bacharelado;Integral;L;D   ;M;1;0;0
497.21;497.21;0.0;5;19;5;Bacharelado;Integral;L;PPI ;F;2;1;0
561.9;561.9;0.0;3;22;3;Licenciatura;EaD;A;AMPLA;F;2;0;0
621.44;566.07;55.370000000000005;1;19;17;Bacharelado;Vespertino;B;AMPLA;F;1;1;1
487.87;;;1;20;4;Licenciatura;Noturno;L;PPI ;F;1;0;0
481.2;471.24;9.95999999999998;3;23;5;Bacharelado;Integral;L;PPI ;M;2;1;0
614.18;586.16;28.019999999999982;1;18;9;Bacharelado;Noturno;A;AMPLA;F;2;1;1
611.87;614.27;-2.3999999999999773;26;28;25;Bacharelado;Integral;A;AMPLA;M;1;0;0
545.29;593.08;-47.79000000000008;19;21;7;Bacharelado;Integral;L;PPI ;F;1;1;0
504.16;517.34;-13.180000000000007;7;29;5;Licenciatura;Vespertino;L;PPI ;F;1;1;0
595.2;595.2;0.0;5;20;5;Bacharelado;Integral;L;D   ;F;1;1;0
660.69;724.41;-63.719999999999914;107;19;22;Bacharelado;Integral;A;AMPLA;F;1;1;0
654.61;590.13;64.48000000000002;2;19;21;Bacharelado;Integral;A;AMPLA;M;1;1;1
655.27;646.43;8.840000000000032;16;19;25;Bacharelado;Integral;A;AMPLA;M;1;0;0
571.48;567.32;4.159999999999968;2;29;3;Bacharelado;Integral;L;D   ;M;2;1;1
586.4;;;17;20;25;Bacharelado;Integral;A;AMPLA;M;1;1;1
526.66;556.64;-29.980000000000018;6;24;4;Bacharelado;Integral;L;D   ;F;1;1;1
509.9;548.24;-38.34000000000003;36;21;25;Bacharelado;Integral;A;AMPLA;M;1;1;1
474.14;483.91;-9.770000000000039;6;20;5;Bacharelado;Noturno;L;PPI ;F;2;1;1
577.76;588.62;-10.860000000000014;10;43;6;Bacharelado;Integral;L;PP  ;M;1;1;0
399.58;564.42;-164.83999999999997;41;19;12;Bacharelado;Matutino;A;AMPLA;F;2;1;0
723.68;750.44;-26.760000000000105;72;21;13;Bacharelado;Integral;L;D   ;F;2;0;0
661.14;700.59;-39.450000000000045;15;19;6;Bacharelado;Integral;L;PPI ;F;1;1;1
549.44;697.88;-148.43999999999994;23;20;3;Bacharelado;Integral;L;D   ;M;2;1;0
622.56;;;2;19;17;Tecnológico;Vespertino;A;AMPLA;F;2;1;1
666.94;656.88;10.06000000000006;17;19;30;Bacharelado;Integral;A;AMPLA;F;1;1;1
521.71;;;14;20;20;Licenciatura;Vespertino;A;AMPLA;F;2;1;0
565.59;548.25;17.340000000000032;2;18;4;Bacharelado;Integral;L;PPI ;F;1;1;1
530.06;525.28;4.779999999999973;20;19;22;Licenciatura;Noturno;B;AMPLA;F;2;1;1
609.6;632.34;-22.74000000000001;23;19;12;Bacharelado;Integral;A;AMPLA;M;1;1;0
495.77;556.55;-60.77999999999997;18;18;5;Licenciatura;Integral;L;PPI ;F;1;1;0
470.37;;;2;19;5;Licenciatura;Noturno;L;PPI ;M;1;1;1
598.99;598.99;0.0;1;20;1;Bacharelado;Integral;L;PPI ;F;1;1;1
595.5;596.2;-0.7000000000000455;5;18;4;Bacharelado;Integral;L;PPI ;F;2;1;0
516.61;562.56;-45.94999999999993;41;19;20;Licenciatura;Matutino;B;AMPLA;F;2;1;0
467.23;467.23;0.0;3;19;4;Licenciatura;Noturno;L;D   ;F;2;1;1
504.95;634.35;-129.40000000000003;15;21;4;Bacharelado;Noturno;L;D   ;M;1;1;0
518.63;683.21;-164.58000000000004;104;21;2;Bacharelado;Vespertino;V;AMPLA;F;1;1;0
690.08;656.83;33.25;1;19;3;Bacharelado;Integral;L;D   ;F;1;1;1
571.55;579.57;-8.020000000000095;34;20;27;Licenciatura;Integral;A;AMPLA;M;1;1;1
572.76;547.34;25.41999999999996;9;20;25;Área Básica de Ingresso (ABI);Integral;A;AMPLA;F;1;1;1
749.89;747.23;2.659999999999968;82;20;90;Bacharelado;Integral;A;AMPLA;F;1;1;1
658.8;641.48;17.319999999999936;5;22;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
486.54;556.36;-69.82;2;39;1;Bacharelado;Integral;L;D   ;F;1;1;0
702.06;698.91;3.1499999999999773;4;18;6;Bacharelado;Integral;A;AMPLA;M;1;1;1
603.99;630.73;-26.74000000000001;36;20;6;Bacharelado;Integral;V;AMPLA;F;2;1;0
691.26;650.81;40.450000000000045;1;20;5;Bacharelado;Integral;L;D   ;M;2;0;0
565.84;503.32;62.52000000000004;3;19;20;Licenciatura;Integral;B;AMPLA;F;1;1;1
523.97;584.3;-60.32999999999993;5;19;3;Licenciatura;Integral;L;D   ;F;2;1;1
588.53;665.96;-77.43000000000006;106;20;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
711.81;795.7;-83.8900000000001;451;20;45;Bacharelado;Integral;A;AMPLA;F;1;0;0
566.64;549.64;17.0;1;18;3;Licenciatura;Noturno;L;D   ;M;1;1;1
569.71;648.59;-78.88;27;19;3;Bacharelado;Integral;L;D   ;F;1;0;0
723.23;733.64;-10.409999999999968;17;27;4;Bacharelado;Integral;L;PPI ;M;2;0;0
526.66;630.78;-104.12;75;36;1;Bacharelado;Integral;V;AMPLA;F;1;0;0
555.72;555.72;0.0;1;19;1;Licenciatura;Noturno;L;D   ;F;1;1;0
514.62;488.06;26.560000000000002;1;21;4;Bacharelado;Integral;L;PPI ;F;2;1;0
478.38;;;2;23;3;Bacharelado;Integral;L;PPI ;F;2;1;1
518.84;563.32;-44.48000000000002;6;28;2;Bacharelado;Noturno;L;D   ;M;1;1;1
590.78;;;1;18;2;Bacharelado;Integral;L;D   ;M;1;1;0
511.55;511.55;0.0;4;40;4;Bacharelado;Integral;L;D   ;F;2;1;1
520.27;505.51;14.759999999999991;5;20;6;Bacharelado;Integral;L;PPI ;F;1;1;1
540.91;564.94;-24.030000000000086;69;23;16;Bacharelado;Noturno;V;AMPLA;F;2;1;1
527.08;584.23;-57.14999999999998;12;18;5;Bacharelado;Integral;L;PPI ;M;2;0;0
435.09;548.73;-113.64000000000004;4;19;3;Bacharelado;Integral;L;D   ;F;1;1;1
706.18;708.34;-2.160000000000082;34;20;27;Bacharelado;Matutino;A;AMPLA;F;1;1;0
467.84;475.6;-7.760000000000048;6;19;5;Licenciatura;Noturno;L;PP  ;F;2;1;1
619.76;545.32;74.43999999999994;1;54;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
604.58;650.88;-46.299999999999955;22;20;6;Bacharelado;Integral;L;D   ;F;1;1;1
566.65;572.96;-6.310000000000059;5;19;4;Bacharelado;Integral;L;D   ;F;1;0;0
726.89;737.64;-10.75;60;34;37;Bacharelado;Noturno;A;AMPLA;M;1;1;1
520.47;519.21;1.259999999999991;3;19;4;Bacharelado;Integral;L;PPI ;M;2;1;1
586.25;627.89;-41.639999999999986;23;23;7;Bacharelado;Integral;L;PPI ;F;2;1;0
518.49;492.9;25.590000000000032;14;18;17;Licenciatura;Vespertino;B;AMPLA;F;1;1;1
700.33;683.21;17.120000000000005;7;28;2;Bacharelado;Vespertino;V;AMPLA;M;2;0;0
551.47;490.11;61.360000000000014;16;19;25;Bacharelado;Integral;A;AMPLA;F;2;0;1
626.88;596.44;30.43999999999994;10;19;20;Bacharelado;Integral;A;AMPLA;M;1;1;0
624.45;624.45;0.0;25;20;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
592.44;604.6;-12.159999999999968;8;26;5;Bacharelado;Noturno;L;D   ;M;1;1;1
506.03;552.32;-46.29000000000008;24;22;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
646.16;630.87;15.289999999999964;1;40;7;Bacharelado;Noturno;L;PPI ;M;1;1;1
590.02;620.08;-30.06000000000006;10;46;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
622.14;630.17;-8.029999999999973;6;18;5;Bacharelado;Integral;L;PPI ;F;1;0;0
566.6;579.09;-12.490000000000009;27;23;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
478.48;;;3;18;30;Licenciatura;Noturno;A;AMPLA;F;2;1;0
525.42;607.04;-81.62;60;26;17;Bacharelado;Noturno;B;AMPLA;M;2;1;0
600.36;630.73;-30.370000000000005;40;19;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
687.99;702.13;-14.139999999999986;19;21;15;Bacharelado;Integral;A;AMPLA;F;2;0;0
743.56;713.9;29.659999999999968;2;18;5;Bacharelado;Integral;A;AMPLA;F;1;1;0
532.52;563.05;-30.529999999999973;9;19;5;Bacharelado;Integral;L;PPI ;M;1;1;0
670.68;678.8;-8.120000000000005;28;22;22;Bacharelado;Integral;B;AMPLA;F;1;1;1
601.97;687.38;-85.40999999999997;166;18;4;Bacharelado;Noturno;V;AMPLA;F;1;1;0
685.63;681.73;3.8999999999999773;22;19;30;Bacharelado;Integral;A;AMPLA;M;1;1;1
621.86;775.21;-153.35000000000002;489;33;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
730.92;739.15;-8.230000000000018;27;20;11;Bacharelado;Integral;L;PPI ;F;2;0;0
582.68;586.96;-4.280000000000086;15;19;12;Licenciatura;Matutino;A;AMPLA;F;2;1;0
733.81;795.7;-61.8900000000001;317;44;45;Bacharelado;Integral;A;AMPLA;M;1;0;0
706.36;694.3;12.06000000000006;6;19;15;Bacharelado;Integral;A;AMPLA;F;2;0;0
665.13;775.21;-110.08000000000004;350;18;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
557.2;651.74;-94.53999999999996;15;19;4;Bacharelado;Integral;L;D   ;M;2;1;0
483.36;;;8;18;25;Licenciatura;Vespertino;A;AMPLA;M;1;1;0
661.97;675.3;-13.329999999999927;27;19;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
573.26;628.52;-55.25999999999999;13;18;6;Bacharelado;Noturno;A;AMPLA;F;1;0;1
582.5;639.61;-57.110000000000014;9;19;6;Bacharelado;Integral;A;AMPLA;F;1;0;1
587.3;582.64;4.659999999999968;9;27;12;Tecnológico;Noturno;A;AMPLA;F;1;1;1
511.26;511.26;0.0;1;64;1;Bacharelado;Integral;L;PPID;M;1;1;0
505.58;551.69;-46.11000000000007;34;20;15;Bacharelado;Matutino;A;AMPLA;M;1;1;0
577.22;638.3;-61.07999999999993;21;18;3;Licenciatura;Vespertino;A;AMPLA;F;1;1;0
461.32;583.02;-121.69999999999999;43;20;5;Bacharelado;Integral;L;PPI ;F;1;1;1
663.96;688.93;-24.969999999999914;7;31;4;Bacharelado;Noturno;L;D   ;M;2;1;0
724.61;717.34;7.269999999999982;2;23;6;Bacharelado;Integral;L;D   ;F;2;1;1
473.38;470.0;3.3799999999999955;4;23;6;Tecnológico;Integral;L;D   ;M;2;1;0
624.59;598.43;26.160000000000082;1;18;4;Bacharelado;Noturno;L;D   ;M;2;1;0
600.9;545.56;55.34000000000003;11;19;60;Bacharelado;Matutino;A;AMPLA;M;1;1;1
593.73;589.06;4.670000000000073;3;22;5;Bacharelado;Integral;L;PPI ;F;1;1;1
616.61;678.0;-61.389999999999986;148;20;30;Bacharelado;Noturno;A;AMPLA;M;1;1;0
680.89;749.54;-68.64999999999998;108;20;22;Bacharelado;Integral;A;AMPLA;M;1;1;0
461.46;526.48;-65.02000000000004;4;19;2;Tecnológico;Integral;L;PPI ;M;1;1;0
529.16;509.92;19.239999999999952;15;23;20;Bacharelado;Integral;A;AMPLA;M;1;0;1
575.73;652.29;-76.55999999999995;10;19;2;Bacharelado;Integral;L;D   ;F;1;1;0
500.55;;;6;18;12;Bacharelado;Integral;A;AMPLA;M;1;1;1
705.41;739.15;-33.74000000000001;80;19;11;Bacharelado;Integral;L;PPI ;F;2;0;0
511.65;502.35;9.299999999999955;16;21;20;Licenciatura;Matutino;A;AMPLA;F;2;1;1
580.93;651.74;-70.81000000000006;10;21;4;Bacharelado;Integral;L;D   ;F;2;1;0
403.79;630.78;-226.98999999999995;105;22;6;Bacharelado;Integral;V;AMPLA;F;1;1;0
462.69;;;12;21;14;Licenciatura;Vespertino;A;AMPLA;F;1;1;0
469.4;503.7;-34.30000000000001;10;23;6;Bacharelado;Noturno;L;PPI ;F;2;1;1
651.89;690.36;-38.47000000000003;68;19;27;Bacharelado;Integral;A;AMPLA;F;2;1;0
649.76;646.64;3.1200000000000045;18;20;20;Bacharelado;Integral;B;AMPLA;M;2;0;0
557.73;566.07;-8.340000000000032;23;18;17;Bacharelado;Vespertino;B;AMPLA;M;1;1;1
623.91;795.7;-171.79000000000008;770;22;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
639.59;704.07;-64.48000000000002;101;20;25;Bacharelado;Integral;A;AMPLA;M;1;1;0
612.18;612.18;0.0;9;19;9;Bacharelado;Integral;L;PPI ;M;1;1;1
626.2;621.69;4.509999999999991;15;21;20;Bacharelado;Vespertino;B;AMPLA;F;1;1;1
667.91;705.4;-37.49000000000001;33;19;13;Bacharelado;Integral;A;AMPLA;F;2;0;0
468.49;481.67;-13.180000000000007;27;19;25;Licenciatura;Noturno;A;AMPLA;F;2;1;0
557.62;567.14;-9.519999999999982;7;20;4;Bacharelado;Integral;L;D   ;F;1;1;1
485.05;509.0;-23.94999999999999;8;20;5;Bacharelado;Integral;L;PPI ;F;1;1;0
512.54;631.16;-118.62;27;19;4;Bacharelado;Integral;L;D   ;F;1;1;1
492.4;602.0;-109.60000000000002;41;49;4;Bacharelado;Vespertino;L;PPI ;F;1;1;0
523.12;560.21;-37.09000000000003;10;20;6;Bacharelado;Integral;L;D   ;M;2;1;1
568.76;739.15;-170.39;217;20;11;Bacharelado;Integral;L;PPI ;F;2;0;0
650.39;516.77;133.62;2;23;6;Bacharelado;Integral;L;D   ;M;1;1;1
620.1;658.6;-38.5;22;20;6;Bacharelado;Integral;L;D   ;F;1;0;1
500.54;;;12;26;25;Licenciatura;Noturno;A;AMPLA;F;1;1;1
606.72;601.33;5.389999999999986;23;18;25;Bacharelado;Integral;A;AMPLA;M;1;1;1
469.23;505.89;-36.65999999999997;22;20;17;Tecnológico;Integral;B;AMPLA;F;2;1;1
745.36;795.7;-50.34000000000003;260;20;45;Bacharelado;Integral;A;AMPLA;M;1;0;0
652.19;652.19;0.0;1;18;1;Bacharelado;Integral;L;D   ;F;1;1;0
514.6;655.72;-141.12;46;20;5;Bacharelado;Integral;A;AMPLA;F;2;0;0
762.94;769.8;-6.8599999999999;27;20;13;Bacharelado;Integral;L;D   ;F;2;0;0
675.37;637.0;38.370000000000005;1;18;20;Licenciatura;Noturno;A;AMPLA;F;1;1;1
566.9;721.08;-154.18000000000006;31;18;3;Bacharelado;Integral;L;D   ;F;1;1;0
807.95;807.08;0.8700000000000045;17;20;22;Bacharelado;Integral;A;AMPLA;F;1;1;1
566.68;605.91;-39.23000000000002;36;28;15;Licenciatura;Noturno;B;AMPLA;M;1;1;0
792.58;784.02;8.56000000000006;2;22;35;Bacharelado;Integral;A;AMPLA;F;1;1;1
661.46;775.21;-113.75;367;20;1;Bacharelado;Integral;V;AMPLA;M;1;1;0
501.82;502.46;-0.6399999999999864;6;19;5;Bacharelado;Integral;L;PPI ;F;2;1;0
428.96;514.16;-85.19999999999999;15;19;5;Bacharelado;Integral;L;PPI ;F;1;1;0
668.21;644.72;23.49000000000001;7;18;17;Bacharelado;Integral;A;AMPLA;F;2;1;1
490.69;606.68;-115.98999999999995;45;19;15;Bacharelado;Integral;A;AMPLA;M;2;1;0
627.5;585.91;41.59000000000003;14;19;27;Bacharelado;Integral;A;AMPLA;F;1;1;1
